,group,names,scores,logfoldchanges,pvals,pvals_adj,cell_type,abs_logfoldchanges
223,IL-6 control,DPP4,1.7816536,0.24856548,0.0748057290641928,0.17487053547473644,CD4 Central Memory,0.24856548
224,IL-6 control,PDIA6,1.7762495,0.22735852,0.0756918028026088,0.17596249360016067,CD4 Central Memory,0.22735852
225,IL-6 control,PNP,1.7643521,0.21011361,0.07767271221061998,0.18023502280917345,CD4 Central Memory,0.21011361
226,IL-6 control,ENOPH1,1.7494893,0.19566351,0.08020647076257957,0.18444466267067827,CD4 Central Memory,0.19566351
227,IL-6 control,PAFAH1B3,1.7494646,0.3524242,0.08021073486958509,0.18444466267067827,CD4 Central Memory,0.3524242
228,IL-6 control,NUP85,1.7485566,0.1988379,0.0803676872433195,0.18445042973876605,CD4 Central Memory,0.1988379
229,IL-6 control,MAVS,1.7048241,0.19253916,0.08822722849045911,0.1999394026942059,CD4 Central Memory,0.19253916
230,IL-6 control,CD81,1.6913165,0.21541674,0.09077637143478705,0.20534690845212153,CD4 Central Memory,0.21541674
231,IL-6 control,DHRS7,1.683342,0.2276202,0.09230891627542635,0.2081336943304651,CD4 Central Memory,0.2276202
232,IL-6 control,MAPKAPK2,1.6795535,0.17120959,0.0930442129584169,0.2089763071793321,CD4 Central Memory,0.17120959
233,IL-6 control,MAMLD1,1.662049,0.63033396,0.09650294586162568,0.21521010935512982,CD4 Central Memory,0.63033396
234,IL-6 control,RAB11FIP2,1.6365288,0.18884578,0.10172896447760649,0.22646377251198616,CD4 Central Memory,0.18884578
235,IL-6 control,UTP14A,1.630148,0.30351782,0.10307021010591563,0.2286416632631227,CD4 Central Memory,0.30351782
236,IL-6 control,SLC5A6,1.5981758,0.19227083,0.1100038672262974,0.24205307311538976,CD4 Central Memory,0.19227083
237,IL-6 control,ERAL1,1.5978494,0.21055482,0.11007651658342725,0.24205307311538976,CD4 Central Memory,0.21055482
238,IL-6 control,SLBP,1.5940499,0.25271425,0.11092484836525954,0.24349356958227703,CD4 Central Memory,0.25271425
239,IL-6 control,SQOR,1.5906868,0.1758766,0.11168008976562084,0.2443001963622956,CD4 Central Memory,0.1758766
240,IL-6 control,SORBS3,1.5833048,0.24602392,0.11335202478588376,0.24752781842324703,CD4 Central Memory,0.24602392
241,IL-6 control,DCTD,1.5777278,0.17602874,0.11462816715286107,0.24988147164810548,CD4 Central Memory,0.17602874
242,IL-6 control,HRAS,1.5584923,0.21263056,0.11911660192137365,0.25877054900160484,CD4 Central Memory,0.21263056
243,IL-6 control,SACM1L,1.5323055,0.19564462,0.1254470825767315,0.2711206244368468,CD4 Central Memory,0.19564462
244,IL-6 control,RBKS,1.5134786,0.77932376,0.13015811519971246,0.279116213541807,CD4 Central Memory,0.77932376
245,IL-6 control,EXT1,1.5131001,0.2094109,0.1302542329861766,0.279116213541807,CD4 Central Memory,0.2094109
246,IL-6 control,DUSP3,1.4800086,0.386557,0.13887095815570952,0.29556994472330067,CD4 Central Memory,0.386557
247,IL-6 control,IGF2R,1.4759897,0.17636085,0.13994664389051756,0.29675391973108345,CD4 Central Memory,0.17636085
248,IL-6 control,LAMP3,1.4735154,0.52620465,0.14061212506128543,0.29726724425707995,CD4 Central Memory,0.52620465
249,IL-6 control,TXNL4B,1.4672389,0.1795227,0.1423110890232939,0.3003550622602183,CD4 Central Memory,0.1795227
250,IL-6 control,CCDC85B,1.4661306,0.1963376,0.1426127114413063,0.30048832176596313,CD4 Central Memory,0.1963376
251,IL-6 control,ARHGAP1,1.4633819,0.18556507,0.14336291253291483,0.3015647241927758,CD4 Central Memory,0.18556507
252,IL-6 control,EXOSC4,1.450165,0.33460748,0.14701250568445928,0.30617480522713836,CD4 Central Memory,0.33460748
253,IL-6 control,HMGCS1,1.4457594,0.16385484,0.14824469594882364,0.30823154603220754,CD4 Central Memory,0.16385484
254,IL-6 control,CYB561,1.4401523,0.24065347,0.14982432872952986,0.3110027252046254,CD4 Central Memory,0.24065347
255,IL-6 control,TRIM2,1.4038018,0.7818595,0.1603778866628176,0.3296511210361341,CD4 Central Memory,0.7818595
256,IL-6 control,ACVR1B,1.3997006,0.28201202,0.16160297962752923,0.3316282643822261,CD4 Central Memory,0.28201202
257,IL-6 control,TRIM13,1.372902,0.16749126,0.1697827904922331,0.347282980552295,CD4 Central Memory,0.16749126
258,IL-6 control,SNX6,1.3601296,0.19173701,0.1737889093120335,0.3531839124728423,CD4 Central Memory,0.19173701
259,IL-6 control,CPSF4,1.3563632,0.18155101,0.17498364510171593,0.35446847721569463,CD4 Central Memory,0.18155101
260,IL-6 control,OAS3,1.3361071,0.20224068,0.1815142389128812,0.3647131326012541,CD4 Central Memory,0.20224068
261,IL-6 control,CBR1,1.3344173,0.32176188,0.1820671114334832,0.3647131326012541,CD4 Central Memory,0.32176188
262,IL-6 control,CDK2,1.3331308,0.34534281,0.18248888527375917,0.36497777054751834,CD4 Central Memory,0.34534281
263,IL-6 control,PRKCE,1.3247228,0.17490573,0.18526310541696644,0.36818850603371883,CD4 Central Memory,0.17490573
264,IL-6 control,EZH2,1.3203336,0.14706519,0.18672364631893745,0.37050676277458455,CD4 Central Memory,0.14706519
265,IL-6 control,SLC11A2,1.315906,0.15934964,0.1882055673762676,0.37286008631147355,CD4 Central Memory,0.15934964
266,IL-6 control,RALB,1.3071662,0.30089262,0.1911562840360712,0.37751868007123784,CD4 Central Memory,0.30089262
267,IL-6 control,USP1,1.301548,0.23033184,0.19307093239063755,0.38070324696745433,CD4 Central Memory,0.23033184
268,IL-6 control,MAPKAPK3,1.2978529,0.2709975,0.19433788272242647,0.38260270660977713,CD4 Central Memory,0.2709975
269,IL-6 control,TFEB,1.2914366,0.1759846,0.19655235750376787,0.3857569633251519,CD4 Central Memory,0.1759846
270,IL-6 control,CEBPD,1.2867647,0.63080937,0.19817628050976854,0.3883392121964361,CD4 Central Memory,0.63080937
271,IL-6 control,ZW10,1.2835168,0.16430144,0.19931107146077764,0.38995644416239106,CD4 Central Memory,0.16430144
272,IL-6 control,ITGA3,1.281015,0.29008132,0.20018839891643447,0.39106570951117436,CD4 Central Memory,0.29008132
273,IL-6 control,PLEKHJ1,1.2788615,0.42240605,0.20094580982267085,0.39193764764174194,CD4 Central Memory,0.42240605
274,IL-6 control,DCUN1D4,1.274626,0.15955283,0.20244164192039715,0.3942449286239574,CD4 Central Memory,0.15955283
275,IL-6 control,CD63,1.2720501,0.15617868,0.20335530674629587,0.3954130964511309,CD4 Central Memory,0.15617868
276,IL-6 control,DNAJA3,1.2568362,0.1644889,0.20881295257844545,0.4053995689504488,CD4 Central Memory,0.1644889
277,IL-6 control,CIAPIN1,1.2504144,0.16804278,0.21114823794798998,0.40889892371330605,CD4 Central Memory,0.16804278
278,IL-6 control,SKIC2,1.2469963,0.19455941,0.2123988703204528,0.4094937750804216,CD4 Central Memory,0.19455941
279,IL-6 control,RBM15B,1.246593,0.19284452,0.2125467689703141,0.4094937750804216,CD4 Central Memory,0.19284452
280,IL-6 control,RNMT,1.2357764,0.16120899,0.21654166595701796,0.41507433003578964,CD4 Central Memory,0.16120899
281,IL-6 control,ACAA1,1.2331156,0.17299017,0.21753266229328083,0.4159198095440574,CD4 Central Memory,0.17299017
282,IL-6 control,DENND2D,1.2250066,0.13605434,0.2205727487250011,0.4198212437968299,CD4 Central Memory,0.13605434
283,IL-6 control,ZNF586,1.2164121,0.26462302,0.22382800172700912,0.4253744829201078,CD4 Central Memory,0.26462302
284,IL-6 control,SLC25A37,1.2117238,0.20218475,0.22561810161252982,0.4281307349876319,CD4 Central Memory,0.20218475
285,IL-6 control,CLPX,1.1968226,0.14755023,0.23137568355790872,0.4334451347518178,CD4 Central Memory,0.14755023
286,IL-6 control,CCR2,1.1967102,0.3423459,0.23141953423688033,0.4334451347518178,CD4 Central Memory,0.3423459
287,IL-6 control,TARBP1,1.1964661,0.21907747,0.23151474260950267,0.4334451347518178,CD4 Central Memory,0.21907747
288,IL-6 control,FEZ2,1.1953688,0.20788808,0.23194298888175258,0.4336026201647007,CD4 Central Memory,0.20788808
289,IL-6 control,RRP8,1.1888344,0.16302754,0.23450484288719364,0.4364491906024579,CD4 Central Memory,0.16302754
290,IL-6 control,RPA2,1.1824125,0.16080825,0.2370420666720333,0.4398779329462028,CD4 Central Memory,0.16080825
291,IL-6 control,POLR1G,1.1693026,0.8950744,0.24228172678699122,0.4482745605750499,CD4 Central Memory,0.8950744
292,IL-6 control,DMAC2L,1.1636434,0.15414545,0.24456857644701568,0.45118068275730566,CD4 Central Memory,0.15414545
293,IL-6 control,GFUS,1.1497133,0.14163807,0.2502619954421167,0.4589957995008254,CD4 Central Memory,0.14163807
294,IL-6 control,RPIA,1.146501,0.16777013,0.2515879416839525,0.46050536646337137,CD4 Central Memory,0.16777013
295,IL-6 control,ERAP1,1.1459496,0.14588544,0.2518160297565578,0.46050536646337137,CD4 Central Memory,0.14588544
296,IL-6 control,LYRM1,1.1425946,0.1813863,0.2532069572697807,0.4623779219709039,CD4 Central Memory,0.1813863
297,IL-6 control,HSPA4,1.1332786,0.18898144,0.25709728178165525,0.46677604473326456,CD4 Central Memory,0.18898144
298,IL-6 control,YBX3,1.1234633,0.17087848,0.26124076855826883,0.47361635738621394,CD4 Central Memory,0.17087848
299,IL-6 control,ZNF274,1.1186682,0.19227639,0.2632817308221732,0.4752650155242668,CD4 Central Memory,0.19227639
300,IL-6 control,KIFBP,1.1093466,0.22108403,0.2672806523119443,0.48179345051938455,CD4 Central Memory,0.22108403
301,IL-6 control,NRIP1,1.105133,0.16267127,0.26910192364232244,0.4843528775882543,CD4 Central Memory,0.16267127
302,IL-6 control,BST2,1.1042855,0.13859072,0.2694693390391796,0.4843528775882543,CD4 Central Memory,0.13859072
303,IL-6 control,GTF2E2,1.1023898,0.14368522,0.2702922153880407,0.48465064446983336,CD4 Central Memory,0.14368522
304,IL-6 control,DUSP14,1.0959021,0.18245077,0.2731216035593058,0.48704029456240744,CD4 Central Memory,0.18245077
305,IL-6 control,COASY,1.0838675,0.16079627,0.27842350390585624,0.4948005852205626,CD4 Central Memory,0.16079627
306,IL-6 control,PGM1,1.0780904,0.16198087,0.28099342689437123,0.4975366457560021,CD4 Central Memory,0.16198087
307,IL-6 control,PUF60,1.0710924,0.19289504,0.2841278824768898,0.5021053743630872,CD4 Central Memory,0.19289504
308,IL-6 control,RPN1,1.0577412,0.149734,0.29017347964328644,0.5113546634273299,CD4 Central Memory,0.149734
309,IL-6 control,PRPF4,1.0450537,0.15515266,0.29599814697011806,0.5187171977501374,CD4 Central Memory,0.15515266
310,IL-6 control,RRP12,1.0298535,0.14621322,0.3030787835023625,0.5274575513991392,CD4 Central Memory,0.14621322
311,IL-6 control,ELK1,1.0214866,0.14716955,0.30702392673949075,0.5322828687998451,CD4 Central Memory,0.14716955
312,IL-6 control,TSEN2,1.0212864,0.42549592,0.3071187663630852,0.5322828687998451,CD4 Central Memory,0.42549592
313,IL-6 control,MPZL1,1.0055073,0.35447854,0.31465260242451853,0.5430990124039634,CD4 Central Memory,0.35447854
314,IL-6 control,PWP1,0.99918973,0.15486315,0.3177027939959032,0.5476135710462899,CD4 Central Memory,0.15486315
315,IL-6 control,DPH2,0.9911768,0.18730377,0.32159927652398546,0.5535725251642372,CD4 Central Memory,0.18730377
316,IL-6 control,KDELR2,0.98907816,0.21687132,0.32262488637852516,0.5545802958212028,CD4 Central Memory,0.21687132
317,IL-6 control,CCL20,0.9871607,0.34783468,0.32356387541520293,0.5547662199030913,CD4 Central Memory,0.34783468
318,IL-6 control,CISD1,0.983386,0.19763358,0.32541749826305444,0.5556010410946739,CD4 Central Memory,0.19763358
319,IL-6 control,ACLY,0.9829169,0.15182984,0.32564833558761774,0.5556010410946739,CD4 Central Memory,0.15182984
320,IL-6 control,CIAO3,0.98247796,0.14516643,0.32586442013409844,0.5556010410946739,CD4 Central Memory,0.14516643
321,IL-6 control,RSU1,0.9792931,0.12834589,0.32743517534572086,0.5571664591871669,CD4 Central Memory,0.12834589
322,IL-6 control,POLA1,0.978824,0.3181717,0.3276669414743577,0.5571664591871669,CD4 Central Memory,0.3181717
323,IL-6 control,CRELD2,0.9769943,0.1620938,0.3285719822161972,0.5577797492447463,CD4 Central Memory,0.1620938
324,IL-6 control,NPC1,0.9753374,0.13538198,0.3293929364823438,0.5578428763007435,CD4 Central Memory,0.13538198
325,IL-6 control,FKBP4,0.96876186,0.20303236,0.3326640180939874,0.5618722021426596,CD4 Central Memory,0.20303236
326,IL-6 control,GZMA,0.959915,0.22547388,0.33709801542109064,0.5670807736055731,CD4 Central Memory,0.22547388
327,IL-6 control,NENF,0.9514768,0.13785207,0.34136239012899194,0.573299855823372,CD4 Central Memory,0.13785207
328,IL-6 control,SGCB,0.9455789,0.17384346,0.34436342818069066,0.5769919142389232,CD4 Central Memory,0.17384346
329,IL-6 control,LGALS9,0.94381225,0.48745772,0.3452656107893328,0.5771682336932002,CD4 Central Memory,0.48745772
330,IL-6 control,MLEC,0.9435791,0.12885371,0.3453848001624389,0.5771682336932002,CD4 Central Memory,0.12885371
331,IL-6 control,CCL27,0.936636,0.5147503,0.34894585308013715,0.5815764218002286,CD4 Central Memory,0.5147503
332,IL-6 control,MKNK1,0.9290619,0.12075098,0.3528570057701689,0.5857705234129286,CD4 Central Memory,0.12075098
333,IL-6 control,OSM,0.9268948,0.38293546,0.35398118008356205,0.586863535401695,CD4 Central Memory,0.38293546
334,IL-6 control,NPEPL1,0.9238827,0.13443248,0.3555473940429741,0.5879130137718469,CD4 Central Memory,0.13443248
335,IL-6 control,COG2,0.9188105,0.1328151,0.35819471482194076,0.5899677655890789,CD4 Central Memory,0.1328151
336,IL-6 control,PAN2,0.91210604,0.15754837,0.3617129057238201,0.5949846752115057,CD4 Central Memory,0.15754837
337,IL-6 control,EED,0.91034216,0.12426678,0.3626421048995909,0.5957354004869421,CD4 Central Memory,0.12426678
338,IL-6 control,CYCS,0.90107006,0.12836473,0.36755108590653907,0.6022293475191667,CD4 Central Memory,0.12836473
339,IL-6 control,MAPK11,0.8897981,0.41267443,0.37357429761780425,0.6063434056055966,CD4 Central Memory,0.41267443
340,IL-6 control,CLTB,0.8838124,0.11895806,0.37679749183051214,0.6086728714185196,CD4 Central Memory,0.11895806
341,IL-6 control,JPT1,0.8734485,0.19379994,0.3824186689396255,0.6161733028950488,CD4 Central Memory,0.19379994
342,IL-6 control,TBK1,0.8647168,0.1151443,0.3871942426656094,0.6222764614268723,CD4 Central Memory,0.1151443
343,IL-6 control,PIN1,0.83916366,0.15887983,0.4013774762990562,0.639596275768599,CD4 Central Memory,0.15887983
344,IL-6 control,SCYL3,0.8379978,0.11620998,0.40203194476883364,0.639596275768599,CD4 Central Memory,0.11620998
345,IL-6 control,CCNE2,0.83604735,0.35174617,0.4031282622106873,0.6399355762930502,CD4 Central Memory,0.35174617
346,IL-6 control,IRF4,0.83581144,0.08742521,0.40326099014022365,0.6399355762930502,CD4 Central Memory,0.08742521
347,IL-6 control,PSMD4,0.8283691,0.14903581,0.40746151843786904,0.6449767754167274,CD4 Central Memory,0.14903581
348,IL-6 control,YTHDF1,0.8158051,0.118220314,0.4146116185254739,0.6523338233235138,CD4 Central Memory,0.118220314
349,IL-6 control,HDAC6,0.8156542,0.11439765,0.4146979305413766,0.6523338233235138,CD4 Central Memory,0.11439765
350,IL-6 control,COG4,0.810678,0.125458,0.41755060657511356,0.6555415083687636,CD4 Central Memory,0.125458
351,IL-6 control,PCNA,0.80937773,0.116960935,0.4182979148638777,0.6555415083687636,CD4 Central Memory,0.116960935
352,IL-6 control,AKT1,0.8056579,0.12860681,0.4204401281818809,0.6580802006325093,CD4 Central Memory,0.12860681
353,IL-6 control,PGRMC1,0.8013785,0.11478353,0.4229125740369253,0.6595394361736433,CD4 Central Memory,0.11478353
354,IL-6 control,ECT2,0.8003717,0.34458184,0.42349546751230993,0.6595394361736433,CD4 Central Memory,0.34458184
355,IL-6 control,CEBPB,0.79962283,0.16212764,0.4239293687972192,0.6595394361736433,CD4 Central Memory,0.16212764
356,IL-6 control,PRF1,0.7989068,0.15018748,0.424344440527634,0.6595394361736433,CD4 Central Memory,0.15018748
357,IL-6 control,IPO13,0.7879257,0.19294016,0.43074017072760895,0.6660405087243493,CD4 Central Memory,0.19294016
358,IL-6 control,ITFG1,0.78660345,0.12390861,0.4315140333777193,0.6660405087243493,CD4 Central Memory,0.12390861
359,IL-6 control,MICA,0.7859972,0.10149269,0.43186912351412177,0.6660405087243493,CD4 Central Memory,0.10149269
360,IL-6 control,KAT6A,0.7692855,0.08074477,0.441723856845073,0.6787464141765756,CD4 Central Memory,0.08074477
361,IL-6 control,TCF3,0.76694,0.1069147,0.4431171784956843,0.679776462253925,CD4 Central Memory,0.1069147
362,IL-6 control,LGMN,0.7662213,0.15402368,0.44354464016303496,0.679776462253925,CD4 Central Memory,0.15402368
363,IL-6 control,XPO7,0.7647592,0.1223833,0.44441497396580765,0.679776462253925,CD4 Central Memory,0.1223833
364,IL-6 control,ATF5,0.76452875,0.14725502,0.444552226108916,0.679776462253925,CD4 Central Memory,0.14725502
365,IL-6 control,ITGA1,0.76146454,0.3566094,0.4463796504289653,0.6802744414569746,CD4 Central Memory,0.3566094
366,IL-6 control,SIRT3,0.761267,0.23193929,0.4464975897499349,0.6802744414569746,CD4 Central Memory,0.23193929
367,IL-6 control,TEX10,0.7592809,0.10946218,0.44768452059641206,0.6812590530814966,CD4 Central Memory,0.10946218
368,IL-6 control,FCER1G,0.7549905,0.48590377,0.45025466511731005,0.6843436405884327,CD4 Central Memory,0.48590377
369,IL-6 control,PLA2G6,0.7518852,0.12395445,0.4521201006833022,0.6855250624078951,CD4 Central Memory,0.12395445
370,IL-6 control,ATF2,0.74810505,0.1994555,0.4543968066566223,0.687322900825143,CD4 Central Memory,0.1994555
371,IL-6 control,ABCC5,0.74696934,0.13583991,0.45508206992828626,0.6875340624815836,CD4 Central Memory,0.13583991
372,IL-6 control,BCL2L1,0.73769724,0.09541406,0.4606984526980479,0.6951856891012459,CD4 Central Memory,0.09541406
373,IL-6 control,STMN1,0.73047984,0.11637268,0.4650969505978827,0.6990743798780154,CD4 Central Memory,0.11637268
374,IL-6 control,RXYLT1,0.73025215,0.31518662,0.46523608862753274,0.6990743798780154,CD4 Central Memory,0.31518662
375,IL-6 control,PIP4K2B,0.7294895,0.0954587,0.4657022857129466,0.6990743798780154,CD4 Central Memory,0.0954587
376,IL-6 control,IKBKB,0.7291,0.14407615,0.46594051526736324,0.6990743798780154,CD4 Central Memory,0.14407615
377,IL-6 control,TFAM,0.72892165,0.11828735,0.46604958658534357,0.6990743798780154,CD4 Central Memory,0.11828735
378,IL-6 control,MAPKAPK5,0.7243981,0.11058946,0.4688213796703763,0.7009886897257125,CD4 Central Memory,0.11058946
379,IL-6 control,ZNF131,0.72411555,0.14507213,0.46899481384029806,0.7009886897257125,CD4 Central Memory,0.14507213
380,IL-6 control,BTLA,0.72113365,0.57437485,0.4708272958942983,0.7028938303635259,CD4 Central Memory,0.57437485
381,IL-6 control,SATB1,0.7114747,0.14727703,0.47679009711741416,0.708360499536142,CD4 Central Memory,0.14727703
382,IL-6 control,PCBD1,0.7043259,0.15420076,0.48122984263642155,0.7092552018676771,CD4 Central Memory,0.15420076
383,IL-6 control,HADH,0.7033932,0.19749826,0.48181074316881933,0.7092552018676771,CD4 Central Memory,0.19749826
384,IL-6 control,PDHX,0.6871753,0.11601447,0.4919722985525299,0.7191242415036979,CD4 Central Memory,0.11601447
385,IL-6 control,C2CD2L,0.6823828,0.123329096,0.4949969063459043,0.7218704884211105,CD4 Central Memory,0.123329096
386,IL-6 control,MSRA,0.67310524,0.19865915,0.5008803361549903,0.7279229798792246,CD4 Central Memory,0.19865915
387,IL-6 control,PPP2R3C,0.67199975,0.09576997,0.5015838701402495,0.7281056179455235,CD4 Central Memory,0.09576997
388,IL-6 control,LTK,0.65283006,0.2566138,0.5138658375876349,0.7389198202159261,CD4 Central Memory,0.2566138
389,IL-6 control,NIT1,0.65213877,0.09773226,0.5143116526423549,0.7389198202159261,CD4 Central Memory,0.09773226
390,IL-6 control,TCEA2,0.64120704,0.20986052,0.5213881889869474,0.7456857186419452,CD4 Central Memory,0.20986052
391,IL-6 control,RB1,0.63058525,0.09808076,0.5283117448837578,0.7538763290527009,CD4 Central Memory,0.09808076
392,IL-6 control,EIF4EBP1,0.6198867,0.24326861,0.5353324012882101,0.7613079295972288,CD4 Central Memory,0.24326861
393,IL-6 control,SLC35A1,0.6187784,0.09742614,0.5360623479918494,0.7614865371699325,CD4 Central Memory,0.09742614
394,IL-6 control,JPT2,0.61719555,0.108674474,0.5371057390465093,0.7621094945930198,CD4 Central Memory,0.108674474
