,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type,drug,comparison,gene_set
5,prerank,Apelin signaling pathway,-0.5892850717670598,-1.7890977217356256,0.0033783783783783786,0.03623530064344354,0.092,11/26,17.06%,SMAD3;PIK3CG;MAPK3;AKT3;PLCB3;MTOR;MAP2K1;PRKACA;SMAD2;CALM3;MAP2K2,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
6,prerank,Transcriptional misregulation in cancer,0.6244528927575442,1.7703355871324005,0.0013386880856760374,0.0769733713742273,0.073,11/37,5.55%,DDB2;BCL6;MYC;GADD45A;IL2RB;TP53;ID2;FLT1;BCL2A1;CEBPB;CCND2,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
7,prerank,Adrenergic signaling in cardiomyocytes,-0.5956279117094196,-1.7604180916229837,0.0032679738562091504,0.03981901169609179,0.116,10/21,16.21%,MAPK13;PIK3CG;MAPK3;AKT3;PLCB3;BCL2;CREB1;PRKACA;PPP2R5E;CALM3,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
8,prerank,Rap1 signaling pathway,-0.5123072195124763,-1.7552035932616377,0.0,0.03739668848457955,0.123,19/42,18.43%,LAT;MAPK13;MAPK3;ITGAL;PIK3CA;TIAM1;SRC;AKT3;PLCB3;RALA;PIK3CD;FYB1;MAP2K1;CTNND1;RHOA;CALM3;MAP2K2;ITGB1;RALGDS,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
9,prerank,Cholinergic synapse,-0.5756432621716511,-1.7049325316163404,0.015772870662460567,0.053681926879175605,0.173,10/22,13.05%,PIK3CG;MAPK3;PIK3CA;AKT3;PLCB3;BCL2;PIK3CD;MAP2K1;CREB1;PRKACA,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
10,prerank,Ras signaling pathway,-0.4866055236407792,-1.6988616504226453,0.004201680672268907,0.050543598846239185,0.179,20/50,20.39%,LAT;FLT3LG;MAPK3;PIK3CA;TIAM1;AKT3;GAB2;RALA;PIK3CD;FOXO4;MAP2K1;PRKACA;CHUK;ABL1;RHOA;CALM3;MAP2K2;RALGDS;PIK3CB;BCL2L1,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
11,prerank,Thyroid cancer,0.6817684666592949,1.6402478265301221,0.015988372093023256,0.22571921065145034,0.317,4/17,3.33%,DDB2;MYC;GADD45A;TP53,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
12,prerank,"Parathyroid hormone synthesis, secretion and action",-0.549972156649951,-1.553851025474252,0.03481012658227848,0.14646156483853398,0.416,10/20,18.26%,GATA3;MAPK3;PLCB3;BCL2;MAP2K1;CREB1;PRKACA;RHOA;RXRA;CDKN1A,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
13,prerank,Melanogenesis,-0.5730263908048098,-1.5461257386926899,0.04430379746835443,0.1427732786036536,0.431,9/17,22.87%,MAPK3;PLCB3;MAP2K1;CREB1;PRKACA;CALM3;MAP2K2;EP300;CREBBP,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
14,prerank,VEGF signaling pathway,-0.5069012980402604,-1.5315610564085103,0.04452054794520548,0.14579884282568994,0.459,8/25,12.03%,MAPK13;MAPK3;PTK2;PIK3CA;SRC;AKT3;PIK3CD;MAP2K1,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
15,prerank,p53 signaling pathway,0.5905479780834704,1.5264194209189752,0.028288543140028287,0.5057589686690971,0.641,7/25,6.48%,DDB2;GADD45A;FAS;CDK1;TP53;CCND2;CASP8,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
16,prerank,Adherens junction,-0.5351775128526158,-1.5228116556877553,0.03194888178913738,0.14095930140416496,0.468,11/21,19.62%,SMAD3;PTPN6;MAPK3;SRC;TGFBR2;CTNND1;SMAD2;IQGAP1;RHOA;FYN;EP300,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
17,prerank,Estrogen signaling pathway,-0.46501811827244066,-1.4844854699426242,0.04081632653061224,0.1660010354263738,0.545,13/30,17.06%,JUN;MAPK3;PIK3CA;SRC;AKT3;PLCB3;BCL2;PIK3CD;MAP2K1;CREB1;PRKACA;CALM3;MAP2K2,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
18,prerank,Endometrial cancer,0.5563376649056563,1.4838818957410558,0.044444444444444446,0.55840366936123,0.759,4/29,3.33%,DDB2;MYC;GADD45A;TP53,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
19,prerank,Fc epsilon RI signaling pathway,-0.47206799146023504,-1.4770987507124675,0.042704626334519574,0.1643363795207455,0.564,9/27,12.71%,LAT;MAPK13;MAPK3;PIK3CA;AKT3;GAB2;PIK3CD;MAP2K1;VAV3,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
20,prerank,Inflammatory mediator regulation of TRP channels,-0.504440272755974,-1.46805959000748,0.060126582278481014,0.16428855766846343,0.584,8/19,16.21%,MAPK13;PIK3CA;SRC;PLCB3;PIK3CD;PRKCH;PRKACA;CALM3,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
21,prerank,cGMP-PKG signaling pathway,-0.49491950546641517,-1.4656270115353713,0.02572347266881029,0.15805198086926509,0.59,10/25,17.06%,PIK3CG;MAPK3;AKT3;PLCB3;NFATC3;MAP2K1;CREB1;RHOA;CALM3;MAP2K2,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
22,prerank,Shigellosis,-0.48593214572141885,-1.4393652956391747,0.05985915492957746,0.17838917239849125,0.639,9/24,19.88%,ITGA5;MAPK13;MAPK3;SRC;CHUK;ABL1;NOD1;ITGB1;RIPK2,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
23,prerank,Necroptosis,0.50738546523341,1.438807942687952,0.04417670682730924,0.6483792994135362,0.853,13/42,13.99%,FAS;STAT3;JAK3;STAT5A;IFNGR1;CASP8;TNFSF10;TNFRSF1A;STAT4;SLC25A4;STAT5B;TICAM1;TICAM2,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
24,prerank,Fc gamma R-mediated phagocytosis,-0.48323632980195197,-1.429888448308329,0.07006369426751592,0.1782033503439095,0.66,8/23,12.71%,LAT;MAPK3;PIK3CA;AKT3;GAB2;PIK3CD;MAP2K1;VAV3,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
25,prerank,JAK-STAT signaling pathway,0.4864334331294454,1.4154127240991519,0.042746113989637305,0.6430628203096106,0.897,15/50,11.86%,IL2RA;MYC;IL2RB;STAT3;IL21R;JAK3;CCND2;STAT5A;IFNGR1;SOCS1;SOCS2;STAT4;IL15RA;STAT5B;IL12RB2,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
26,prerank,Focal adhesion,-0.4078819808658851,-1.3997481684891218,0.04824561403508772,0.20599702050778154,0.707,15/48,12.88%,ITGA5;JUN;MAPK3;PTK2;BIRC2;PIK3CA;SRC;AKT3;BCL2;COL1A1;ITGA2;PIK3CD;MAP2K1;VAV3;CCND3,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
27,prerank,Axon guidance,-0.45276248584911183,-1.3906308251146706,0.08695652173913043,0.206938197147871,0.722,12/26,20.22%,MAPK3;PTK2;PIK3CA;SRC;NFATC3;PIK3CD;CXCR4;ABL1;RHOA;ITGB1;FYN;PIK3CB,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
28,prerank,Non-small cell lung cancer,0.5183948414814545,1.3740189497451272,0.076163610719323,0.7557655729909653,0.946,6/30,5.80%,DDB2;GADD45A;STAT3;TP53;JAK3;STAT5A,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
29,prerank,Regulation of actin cytoskeleton,-0.4072190876560735,-1.3665757923843924,0.0625,0.22468310164864316,0.767,17/38,17.66%,ITGA5;MAPK3;ITGAL;PTK2;PIK3CA;TIAM1;SRC;ITGA2;PIK3CD;CXCR4;MAP2K1;VAV3;ITGA4;IQGAP1;RHOA;MAP2K2;ITGB1,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
30,prerank,Cushing syndrome,-0.45682717209430573,-1.364507904676074,0.10101010101010101,0.2180312107092671,0.767,9/23,18.26%,MAPK3;CDK6;PLCB3;MAP2K1;CREB1;PRKACA;MAP2K2;CDKN1B;CDKN1A,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
31,prerank,C-type lectin receptor signaling pathway,-0.38451760680088043,-1.3342424181656807,0.06726457399103139,0.2478122919902374,0.804,12/46,16.21%,JUN;IL23A;MAPK13;MAPK3;PIK3CA;SRC;AKT3;NFATC3;PIK3CD;CHUK;RHOA;CALM3,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
32,prerank,Choline metabolism in cancer,-0.4533287914088817,-1.3329718675049893,0.12056737588652482,0.23992486047345155,0.806,10/22,20.22%,JUN;MAPK3;PIK3CA;AKT3;MTOR;PIK3CD;MAP2K1;MAP2K2;RALGDS;PIK3CB,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
33,prerank,Tight junction,-0.4711872063279812,-1.322618063252961,0.14685314685314685,0.2435645374684647,0.82,9/19,18.60%,JUN;ARHGEF2;TIAM1;MAP3K1;SRC;PRKACA;RHOA;ITGB1;RUNX1,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
34,prerank,Cell cycle,0.4712498802497366,1.3208948529409885,0.11702127659574468,0.9449174789982564,0.981,6/39,5.55%,MYC;GADD45A;CDK1;MCM6;TP53;CCND2,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
35,prerank,Renal cell carcinoma,-0.42335722700142375,-1.3168596207811578,0.10181818181818182,0.24249778122919904,0.828,12/29,22.87%,JUN;MAPK3;PIK3CA;AKT3;PIK3CD;MAP2K1;MAP2K2;CDKN1A;EP300;PIK3CB;TGFB1;CREBBP,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
36,prerank,Breast cancer,0.47440064712377716,1.316277424796937,0.09664429530201342,0.865276236769342,0.983,5/38,3.33%,DDB2;MYC;GADD45A;NOTCH1;TP53,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
37,prerank,Fluid shear stress and atherosclerosis,-0.39101178002639486,-1.306121958737053,0.088,0.24759186858756113,0.84,11/39,10.67%,CTSL;JUN;MAPK13;ARHGEF2;PECAM1;PTK2;PIK3CA;SRC;AKT3;BCL2;PIK3CD,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
38,prerank,Pathways in cancer,0.38816219510798566,1.294888048154737,0.06575963718820861,0.8879675859882709,0.99,23/136,10.32%,IL2RA;DDB2;TXNRD1;MYC;GADD45A;FAS;IL2RB;NOTCH1;STAT3;HIF1A;TP53;ITGA6;JAK3;CCND2;STAT5A;IFNGR1;CASP8;NFE2L2;STAT4;IL15RA;GNB5;MSH6;STAT5B,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
39,prerank,Vascular smooth muscle contraction,-0.4791198014491586,-1.2922124033042723,0.14285714285714285,0.25866429997781226,0.869,8/17,17.06%,MAPK3;PLCB3;MAP2K1;PRKCH;PRKACA;RHOA;CALM3;MAP2K2,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
40,prerank,AGE-RAGE signaling pathway in diabetic complications,-0.3767372523573277,-1.290423618356972,0.08490566037735849,0.2526580516329437,0.871,11/43,10.67%,SMAD3;JUN;MAPK13;MAPK3;PIK3CA;AKT3;PLCB3;BCL2;COL1A1;TGFBR2;PIK3CD,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
41,prerank,Phagosome,-0.47378668844629523,-1.2714205559222815,0.1597444089456869,0.27077757516086093,0.894,3/17,3.67%,ITGA5;CTSL;CORO1A,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
42,prerank,Pertussis,-0.39762888494153037,-1.2696456054329746,0.11940298507462686,0.2656129186249,0.894,5/32,4.18%,ITGA5;JUN;IL23A;MAPK13;MAPK3,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
43,prerank,AMPK signaling pathway,-0.44269061982199187,-1.26584007785815,0.147239263803681,0.2629382072331928,0.895,9/21,20.22%,PIK3CA;AKT3;MTOR;CAB39;PIK3CD;CREB1;PPP2R5E;FOXO3;PIK3CB,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
44,prerank,Proteoglycans in cancer,-0.3671546753671153,-1.2618010596853853,0.14285714285714285,0.26147817680433616,0.899,23/48,18.34%,ITGA5;CTSL;PTPN6;MAPK13;MAPK3;PLAUR;PTK2;PIK3CA;TIAM1;SRC;AKT3;MTOR;ITGA2;PIK3CD;MAP2K1;PRKACA;SMAD2;IQGAP1;RHOA;MAP2K2;ITGB1;CDKN1A;CASP3,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
45,prerank,Lysosome,0.5022881558869191,1.2547611701212014,0.1676300578034682,1.0,0.996,11/21,24.49%,LGMN;SLC11A2;CTSD;CTSW;LAMP3;NPC1;LAMP2;GAA;IGF2R;ATP6V0B;CD68,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
46,prerank,Progesterone-mediated oocyte maturation,-0.4150253040848564,-1.2498530486181905,0.16776315789473684,0.2701130032295442,0.908,8/24,13.05%,MAPK13;MAPK3;PIK3CA;STK10;AKT3;PIK3CD;MAP2K1;PRKACA,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
47,prerank,Measles,0.40373477965293725,1.2407332731789473,0.13642052565707133,1.0,0.998,12/74,6.91%,IL2RA;FAS;IL2RB;STAT3;MX1;TP53;JAK3;TLR2;CCND2;STAT5A;CASP8;IRF7,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
48,prerank,Hepatocellular carcinoma,0.43132787816121804,1.2356198088740753,0.16099476439790575,0.9511518953387713,0.999,5/47,3.33%,DDB2;TXNRD1;MYC;GADD45A;TP53,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
49,prerank,cAMP signaling pathway,-0.37793582742612486,-1.226896714401079,0.14728682170542637,0.2946535119543773,0.926,15/34,20.22%,JUN;MAPK3;PIK3CA;TIAM1;AKT3;PIK3CD;MAP2K1;CREB1;VAV3;PRKACA;RHOA;CALM3;MAP2K2;EP300;PIK3CB,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
50,prerank,Neurotrophin signaling pathway,-0.34095831128247506,-1.2251971822104815,0.11440677966101695,0.2895890019034718,0.929,17/51,20.22%,JUN;MAPK13;MAPK3;IRAK2;PIK3CA;MAP3K1;AKT3;BCL2;PIK3CD;MAP2K1;ABL1;RHOA;CALM3;MAP2K2;FOXO3;RIPK2;PIK3CB,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
51,prerank,Rheumatoid arthritis,-0.441761689549906,-1.2249313006440932,0.2,0.28264010968692577,0.929,4/17,4.35%,CTSL;JUN;IL23A;ITGAL,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
52,prerank,Prostate cancer,-0.35406399164770336,-1.199485652548708,0.15708812260536398,0.3096724539605059,0.949,14/37,20.22%,MAPK3;PIK3CA;AKT3;BCL2;MTOR;PIK3CD;MAP2K1;CREB1;CHUK;MAP2K2;CDKN1B;CDKN1A;EP300;PIK3CB,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
53,prerank,Hematopoietic cell lineage,-0.4004481455835336,-1.1936940954430668,0.21993127147766323,0.31082137812724925,0.951,8/26,10.07%,ITGA5;FLT3LG;CD3G;CD5;IL6R;CD3D;CD38;ITGA2,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
54,prerank,Amoebiasis,-0.44184747324284335,-1.1910419605970266,0.23076923076923078,0.3075355003328156,0.952,7/17,13.05%,ARG2;PTK2;PIK3CA;PLCB3;COL1A1;PIK3CD;PRKACA,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
55,prerank,Cytokine-cytokine receptor interaction,0.40004534451041335,1.184330435166462,0.21992238033635186,1.0,1.0,13/52,9.47%,IL2RA;FAS;IL2RB;TNFRSF13C;IL21R;IFNGR1;IL18R1;TNFSF10;CD4;IL32;TNFRSF1A;IL15RA;TNFRSF4,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
56,prerank,B cell receptor signaling pathway,-0.34776171926368526,-1.162266209431591,0.20948616600790515,0.3452833060716921,0.964,10/36,13.31%,JUN;PTPN6;MAPK3;PIK3CA;AKT3;NFATC3;PIK3CD;MAP2K1;VAV3;CHUK,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
57,prerank,Small cell lung cancer,0.4144832515754694,1.160671682257294,0.23803191489361702,1.0,1.0,5/41,3.41%,DDB2;MYC;GADD45A;TP53;ITGA6,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
58,prerank,Thyroid hormone signaling pathway,0.42847916532890495,1.1559512967590386,0.2551159618008186,1.0,1.0,4/31,3.33%,MYC;NOTCH1;HIF1A;TP53,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
59,prerank,T cell receptor signaling pathway,-0.31429265413962654,-1.1522356062929224,0.1902439024390244,0.3538643171228594,0.966,20/62,18.69%,LAT;JUN;CD3G;PTPN6;MAPK13;MAPK3;PIK3CA;AKT3;CD3D;NFATC3;PIK3CD;MAP2K1;VAV3;CHUK;CD40LG;RHOA;MAP2K2;CARD11;CD3E;FYN,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
60,prerank,Chagas disease (American trypanosomiasis),-0.3327838325958015,-1.1486951138357302,0.23671497584541062,0.35182309000813544,0.969,13/47,13.57%,SMAD3;JUN;CD3G;MAPK13;MAPK3;PIK3CA;AKT3;CD3D;PLCB3;TGFBR2;PIK3CD;CHUK;SMAD2,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
61,prerank,Endocytosis,0.41798985868396554,1.1465224266660095,0.27071823204419887,1.0,1.0,3/31,3.07%,IL2RA;IL2RB;KIF5C,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
62,prerank,Epstein-Barr virus infection,0.3614916462727117,1.1442624146419478,0.24641148325358853,1.0,1.0,13/89,6.91%,DDB2;MYC;GADD45A;FAS;STAT3;TP53;JAK3;TLR2;ICAM1;CCND2;CASP8;ISG15;IRF7,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
63,prerank,ErbB signaling pathway,-0.3373152108154919,-1.1331153200008728,0.22,0.3696243042224173,0.977,13/38,18.26%,JUN;MAPK3;PTK2;PIK3CA;SRC;AKT3;MTOR;PIK3CD;MAP2K1;ABL1;MAP2K2;CDKN1B;CDKN1A,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
64,prerank,Epithelial cell signaling in Helicobacter pylori infection,-0.3831907085065317,-1.1324433778351333,0.26996197718631176,0.3632623484036652,0.977,6/23,18.34%,JUN;MAPK13;SRC;CHUK;NOD1;CASP3,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
65,prerank,Melanoma,0.4366626820903043,1.128550719097283,0.29101283880171186,1.0,1.0,3/26,3.33%,DDB2;GADD45A;TP53,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
66,prerank,Cell adhesion molecules (CAMs),0.42051259592027146,1.1278043838822636,0.30813124108416545,1.0,1.0,15/31,22.53%,ICOS;ITGA6;CD274;ICAM1;CD4;SELPLG;VSIR;CD99;CTLA4;ALCAM;CD40;ITGB2;SELL;MPZL1;ICAM2,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
67,prerank,TGF-beta signaling pathway,-0.40904859738064475,-1.116710457695191,0.30340557275541796,0.3822127385178611,0.98,3/18,4.18%,SMAD7;SMAD3;MAPK3,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
68,prerank,IL-17 signaling pathway,-0.3463317106821185,-1.1102913126403946,0.23255813953488372,0.38605479911068047,0.981,4/30,4.52%,JUN;MAPK13;MAPK3;IL17RA,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
69,prerank,Amyotrophic lateral sclerosis (ALS),0.4770737737760936,1.1085856929003999,0.3328402366863905,1.0,1.0,5/16,11.52%,MAP3K5;TP53;TNFRSF1A;CAT;MAPK11,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
70,prerank,Acute myeloid leukemia,0.40905147843183487,1.101438191381269,0.33604336043360433,1.0,1.0,5/31,10.32%,MYC;STAT3;BCL2A1;STAT5A;STAT5B,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
71,prerank,Glucagon signaling pathway,-0.4210298640692751,-1.101216327485537,0.30864197530864196,0.39338528954958946,0.985,7/16,22.87%,AKT3;PLCB3;CREB1;PRKACA;CALM3;EP300;CREBBP,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
72,prerank,Primary immunodeficiency,0.44168853947926573,1.0973632723528806,0.34523809523809523,1.0,1.0,5/20,10.75%,ICOS;TNFRSF13C;JAK3;CD4;RFX5,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
73,prerank,Glioma,0.4225317360398127,1.0965287448782355,0.33612273361227335,0.9771919744280657,1.0,3/27,3.33%,DDB2;GADD45A;TP53,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
74,prerank,Sphingolipid signaling pathway,-0.3144649704098469,-1.0963218130382155,0.3191489361702128,0.3939427557133348,0.986,15/42,20.22%,MAPK13;MAPK3;PIK3CA;AKT3;GAB2;PLCB3;BCL2;PIK3CD;MAP2K1;S1PR1;PPP2R5E;RHOA;MAP2K2;FYN;PIK3CB,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
75,prerank,mTOR signaling pathway,-0.35577790630632977,-1.0917193934292546,0.31448763250883394,0.39376408066085233,0.987,11/28,17.06%,MAPK3;PIK3CA;AKT3;MTOR;CAB39;PIK3CD;MAP2K1;CHUK;GRB10;RHOA;MAP2K2,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
76,prerank,Human T-cell leukemia virus 1 infection,0.3462942231886906,1.0834724572130878,0.33617539585870887,0.9884490410524647,1.0,15/83,10.32%,IL2RA;MYC;IL2RB;TNFRSF13C;TP53;JAK3;ICAM1;CCND2;STAT5A;CD4;TNFRSF1A;IL15RA;SLC25A4;RELB;STAT5B,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
77,prerank,Hepatitis C,0.36516333836687354,1.0787864850079496,0.351213282247765,0.9677147725471549,1.0,8/59,8.45%,MYC;FAS;STAT3;MX1;TP53;CASP8;IRF7;TNFRSF1A,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
78,prerank,Hippo signaling pathway,-0.37902091304528546,-1.0749407768254364,0.34441087613293053,0.41655694914828506,0.99,6/19,13.57%,SMAD7;SMAD3;BIRC2;TGFBR2;CCND3;SMAD2,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
79,prerank,Protein processing in endoplasmic reticulum,0.41278878842761957,1.0743508968282673,0.3729508196721312,0.9487218435744351,1.0,11/27,31.91%,MAP3K5;NFE2L2;XBP1;UBQLN2;HERPUD1;ERO1A;ATF6;EDEM1;HYOU1;RPN1;PDIA4,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
80,prerank,Th1 and Th2 cell differentiation,0.3609093588202358,1.0712782200495634,0.37719298245614036,0.925983713742273,1.0,12/49,12.80%,IL2RA;IL2RB;NOTCH1;JAK3;STAT5A;IFNGR1;CD4;STAT4;STAT5B;MAPK11;IL12RB2;NFKBIE,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
81,prerank,PI3K-Akt signaling pathway,0.34234489725730843,1.0638558264829223,0.3775,0.9193762605145358,1.0,10/73,5.55%,IL2RA;MYC;IL2RB;DDIT4;TP53;ITGA6;JAK3;TLR2;FLT1;CCND2,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
82,prerank,Pancreatic cancer,0.37457920102208686,1.0555224753964512,0.3820816864295125,0.9162142706186929,1.0,4/42,3.33%,DDB2;GADD45A;STAT3;TP53,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
83,prerank,Central carbon metabolism in cancer,0.4195414655880572,1.054699221511145,0.390625,0.8893209393646557,1.0,3/22,3.33%,MYC;HIF1A;TP53,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
84,prerank,MicroRNAs in cancer,0.3638590570759511,1.0499412738458147,0.4044795783926219,0.8762222123157394,1.0,7/45,7.94%,MYC;NOTCH1;STAT3;DDIT4;TP53;CCND2;SOCS1,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
85,prerank,Gastric cancer,0.3724311144512218,1.0371088087232088,0.4103585657370518,0.8877889691013799,1.0,4/39,3.33%,DDB2;MYC;GADD45A;TP53,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
86,prerank,Viral carcinogenesis,0.3441501371808305,1.0350949925417268,0.40296662546353523,0.8669396194045854,1.0,15/61,17.75%,STAT3;CDK1;TP53;JAK3;CCND2;STAT5A;CASP8;IRF7;STAT5B;NFKB2;REL;POLB;PMAIP1;CDK2;PXN,CD4 Naive,Canertinib dihydrochloride,Canertinib dihydrochloride vs. DMSO control,KEGG
