,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type,comparison,gene_set
4,prerank,Complement,-0.3735605444985235,-1.3424641421813899,0.06260869565217392,1.0,0.847,28/63,30.29%,HSPA1A;TIMP2;ITGAM;CTSL;PRCP;IRF2;CLU;CDK5R1;LGMN;LRP1;PLSCR1;GATA3;GZMB;CD40LG;ANXA5;PIM1;USP14;CD46;XPNPEP1;CBLB;CASP3;CD59;S100A13;CCL5;LIPA;CTSD;IRF1;CALM3,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
5,prerank,p53 Pathway,-0.3615710977805593,-1.2733834207336543,0.10472972972972973,1.0,0.934,13/53,15.56%,KLF4;ABHD4;SESN1;GADD45A;RAD51C;CDK5R1;TP53;CCND3;TXNIP;PCNA;CYFIP2;RAD9A;IER5,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
6,prerank,Unfolded Protein Response,-0.40873373207137786,-1.2649656095151451,0.16074450084602368,1.0,0.945,3/29,1.20%,EIF4EBP1;PDIA5;VEGFA,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
7,prerank,Estrogen Response Early,-0.39592881293345,-1.2450796303276646,0.1592920353982301,0.952495490078172,0.959,9/31,20.27%,KLF4;PRSS23;MINDY1;BCL2;BCL11B;PEX11A;NRIP1;XBP1;WFS1,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
8,prerank,Myc Targets V1,-0.41087056120088,-1.209738425183692,0.2222222222222222,0.9187473981220222,0.978,5/24,12.86%,HSPD1;RRM1;TFDP1;PCNA;MCM2,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
9,prerank,Interferon Alpha Response,-0.3491920366491552,-1.1369577007303016,0.2593984962406015,1.0,0.996,11/36,14.81%,CSF1;LAMP3;IFITM3;IRF2;RIPK2;PSME2;IFIH1;TXNIP;ISG15;BST2;PLSCR1,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
10,prerank,TNF-alpha Signaling via NF-kB,-0.293782805821449,-1.1248994997416633,0.25040650406504067,0.9737466382084542,0.999,15/79,12.27%,KLF4;VEGFA;NFKBIE;CSF1;TRIB1;GADD45A;CD83;CD80;RIPK2;TLR2;BCL2A1;IFIH1;TANK;ICAM1;TGIF1,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
11,prerank,Coagulation,-0.4206159550794084,-1.1015597463378053,0.3267857142857143,0.9433368795966511,0.999,6/17,16.98%,PRSS23;CLU;LGMN;LRP1;PECAM1;DUSP14,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
12,prerank,IL-2/STAT5 Signaling,-0.29076532373329256,-1.0693263066211198,0.33053691275167785,0.9479316033735757,1.0,17/62,19.75%,IKZF2;CD79B;NT5E;CSF1;CD83;IFITM3;BCL2;BCL2L1;IRF4;CCND3;TNFSF10;PLSCR1;BATF;PIM1;IGF2R;XBP1;CDC6,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
13,prerank,Fatty Acid Metabolism,-0.35725986733524917,-1.049545969018283,0.40325497287522605,0.9173042231370553,1.0,6/22,20.34%,CBR3;PCBD1;UGDH;LGALS1;CBR1;MIF,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
14,prerank,Estrogen Response Late,-0.3230221090537713,-1.044309300656336,0.3808724832214765,0.8506658705095266,1.0,10/34,20.27%,KLF4;PRSS23;GALE;UGDH;BCL2;BATF;NRIP1;XBP1;CDC6;WFS1,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
15,prerank,Interferon Gamma Response,-0.2723074868658568,-1.036550664945722,0.38860103626943004,0.8011471390906147,1.0,18/79,14.81%,CD40;ST3GAL5;KLRK1;SLAMF7;IFITM3;IRF2;RIPK2;PSME2;IRF4;IFIH1;TXNIP;ICAM1;ISG15;TNFSF10;IRF5;MVP;BST2;PLSCR1,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
16,prerank,Glycolysis,0.2963906577659933,1.0253349010229496,0.40503432494279173,1.0,0.999,11/40,16.08%,HMMR;AURKA;ECD;DDIT4;IGFBP3;SPAG4;NSDHL;ME2;SLC35A3;CDK1;AGL,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
17,prerank,Inflammatory Response,-0.2811804254832768,-1.0190551852239433,0.4112478031634446,0.7893057033165273,1.0,16/61,14.21%,CD40;OSM;NOD2;CSF1;LAMP3;LTA;TLR3;RIPK2;TLR2;ITGA5;ICAM1;ADGRE1;SLAMF1;TNFSF10;SLC11A2;BST2,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
18,prerank,Epithelial Mesenchymal Transition,-0.3294993197952484,-1.0188673085946485,0.4242957746478873,0.7334817918101141,1.0,8/31,12.64%,TPM1;VEGFA;NT5E;GADD45A;LRP1;ITGA5;PLOD3;LGALS1,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
19,prerank,Androgen Response,-0.3639949993518039,-1.0099353667479465,0.44064748201438847,0.7053795272676812,1.0,9/18,36.35%,MAP7;ZMIZ1;CCND3;CDK6;AKT1;INSIG1;MAF;TMEM50A;PTK2B,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
20,prerank,Apoptosis,-0.26968247837501547,-0.9892656757723872,0.490787269681742,0.7087515611267867,1.0,12/65,13.69%,TIMP2;PTK2;HSPB1;BCL10;GADD45A;IFITM3;CLU;BCL2L1;TXNIP;TNFSF10;CASP2;PAK1,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
21,prerank,Allograft Rejection,-0.2605799537002287,-0.9866761742023907,0.47796610169491527,0.6721538515956824,1.0,31/87,28.20%,CD40;IL16;BCL10;CSF1;CD4;CD80;TLR3;RIPK2;TLR2;KLRD1;IRF4;CCND3;ICAM1;ITGB2;CD8A;AARS1;GZMB;CD40LG;CD3G;CD7;CD96;AKT1;PTPN6;IL12RB1;ITGAL;TRAF2;CCND2;IFNAR2;NLRP3;CCL4;CCL5,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
22,prerank,Cholesterol Homeostasis,0.3249274924061806,0.9817870542609383,0.437636761487965,1.0,1.0,6/22,16.45%,TNFRSF12A;PLAUR;NSDHL;LGALS3;CXCL16;ATF5,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
23,prerank,E2F Targets,0.25364358239144,0.9746372469286352,0.5011764705882353,0.9707588059337037,1.0,7/70,5.24%,TIMELESS;TOP2A;HMMR;CENPE;AURKA;NUP107;PAICS,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
24,prerank,Spermatogenesis,-0.3633062013638436,-0.9614262820873384,0.5109090909090909,0.689578611406633,1.0,4/15,13.39%,MAP7;PARP2;JAM3;CSNK2A2,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
25,prerank,Oxidative Phosphorylation,-0.31725866943552045,-0.9545575090017469,0.521079258010118,0.6682426033630262,1.0,10/24,34.11%,ATP1B1;NNT;CYCS;GPI;ETFB;BAX;SLC25A4;ATP6V1D;DECR1;ALAS1,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
26,prerank,Apical Junction,0.2806168275809368,0.9449296524387791,0.5354523227383863,0.9429979854709726,1.0,9/38,15.71%,CDH1;MAPK11;ITGA2;AKT2;MAP3K20;CTNND1;HRAS;MAPK13;IKBKG,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
27,prerank,mTORC1 Signaling,-0.2686344727506848,-0.9286254713834498,0.5731922398589065,0.6890050418613257,1.0,13/52,19.52%,HSPD1;G6PD;TXNRD1;TMEM97;LGMN;UNG;MCM2;GLRX;ITGB2;GPI;TBK1;XBP1;PSMG1,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
28,prerank,Pperoxisome,0.3090951057475578,0.9122081646816488,0.5788288288288288,0.9290980743273032,1.0,5/20,15.41%,TOP2A;FIS1;HRAS;MSH2;SMARCC1,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
29,prerank,KRAS Signaling Up,-0.26406513618346333,-0.8965945992128651,0.6539162112932605,0.7203187672219542,1.0,7/44,13.31%,KLF4;MAP7;ENG;TRIB1;PECAM1;GLRX;ITGB2,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
30,prerank,Myogenesis,0.3099544159900152,0.8764819399804845,0.6164705882352941,0.9241316158964654,1.0,7/17,25.88%,IGFBP3;AKT2;AGL;TGFB1;NOTCH1;RB1;CDKN1A,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
31,prerank,Xenobiotic Metabolism,0.2671331112005482,0.8174331622568939,0.7461368653421634,0.9683169525669983,1.0,9/27,21.47%,BPHL;PPARD;ABHD6;ABCC2;PGRMC1;NPC1;FAS;CNDP2;IRF8,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
32,prerank,heme Metabolism,-0.28157211150954287,-0.8099137183046263,0.7481481481481481,0.843449995584692,1.0,5/22,12.72%,PPOX;HEBP1;CCND3;SLC11A2;NNT,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
33,prerank,Hypoxia,0.2110418642117851,0.7527804257973566,0.8912037037037037,1.0,1.0,7/46,12.57%,TGFB3;FOSL2;DDIT4;IGFBP3;PLAUR;DUSP1;FOS,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
34,prerank,PI3K/AKT/mTOR  Signaling,0.22152803455593784,0.7427363782780136,0.8773584905660378,0.9356430761717374,1.0,10/40,22.96%,STAT2;VAV3;MYD88;HRAS;CDK1;GSK3B;FASLG;TIAM1;NOD1;CDKN1B,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
35,prerank,DNA Repair,-0.2292098085723916,-0.7062601055586248,0.8991596638655462,0.9468000168933527,1.0,10/30,25.65%,RAD51;TP53;PCNA;POLB;GTF2A2;RPA3;FEN1;RFC2;NUDT9;MPC2,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
36,prerank,UV Response Up,-0.2076955455353737,-0.677327881328527,0.9413919413919414,0.9314029326055784,1.0,13/35,34.33%,PARP2;CREG1;CCND3;ICAM1;NFKBIA;FEN1;CASP3;SLC25A4;NR4A1;IRF1;RPN1;ALAS1;PRKACA,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
37,prerank,Adipogenesis,0.19890945351680028,0.600112943558299,0.9579439252336449,0.9762529760087907,1.0,2/23,7.85%,CHUK;ACLY,CD4 Central Memory,Canertinib_vs._Canertinib dihydrochloride,Hallmark
0,prerank,IL-6/JAK/STAT3 Signaling,-0.506462870613977,-1.4439018605178429,0.02481902792140641,0.6949838630271866,0.522,18/36,30.14%,CD38;IL18R1;IL1R1;STAT1;PTPN1;IL2RA;IRF1;IFNGR1;TNFRSF1B;IL17RA;JUN;STAT2;TNF;IL15RA;FAS;IL12RB1;ACVR1B;CSF1,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
1,prerank,TNF-alpha Signaling via NF-kB,-0.4310127590275,-1.3075033909316416,0.041123370110330994,1.0,0.934,39/79,35.15%,TNFSF9;FOSL1;TRIB1;TNFRSF9;CCL4;ATF3;KLF4;EGR3;NFIL3;KLF9;ICAM1;CCL20;NR4A1;VEGFA;FOSB;TGIF1;IRF1;CCL5;EGR1;MYC;IER3;SLC2A6;JUN;TNF;GADD45A;REL;IL15RA;ID2;NFKBIE;CEBPD;CSF1;IFIT2;DUSP1;SMAD3;FOS;IER5;NFKBIA;NFE2L2;BCL6,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
2,prerank,Coagulation,0.3582005758371767,1.29973739726529,0.13157894736842105,0.6154381084840055,0.154,5/17,8.53%,SH2B2;S100A13;CTSH;ANXA1;CSRP1,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
3,prerank,Unfolded Protein Response,-0.464165783693347,-1.2870677136626778,0.10472279260780287,1.0,0.959,11/29,21.54%,ATF3;CNOT4;SHC1;VEGFA;FKBP14;EIF4EBP1;BAG3;ATF6;DDX10;PDIA5;NOLC1,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
4,prerank,UV Response Dn,-0.4675375088709645,-1.2833785492754033,0.1111111111111111,0.8213445653957661,0.963,12/28,36.87%,ID1;MAP2K5;ZMIZ1;DMAC2L;MYC;RUNX1;INSIG1;TENT4A;DUSP1;SMAD3;TGFBR2;IGF1R,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
5,prerank,KRAS Signaling Up,-0.43837183532387647,-1.282987399478427,0.09266802443991853,0.6592418357857885,0.963,12/44,16.31%,TRIB1;CLEC4A;IRF8;C3AR1;KLF4;PECAM1;CCL20;MAP7;TRIB2;DUSP6;ATG10;TNFRSF1B,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
6,prerank,Inflammatory Response,-0.42190863503781706,-1.272623963124028,0.06781376518218624,0.5972047480991193,0.971,18/61,16.31%,TLR3;TNFSF9;TNFRSF9;C3AR1;OSM;IFITM1;IL18R1;ICAM1;CCL20;IL1R1;IL18RAP;CXCR6;IRF7;IRF1;SLC11A2;CCL5;MYC;TNFRSF1B,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
7,prerank,UV Response Up,-0.4391096443666899,-1.245187157308271,0.13987473903966596,0.6298694194597044,0.989,12/35,22.51%,ATF3;POLG2;TFRC;ICAM1;NR4A1;DNAJB1;FOSB;IRF1;YKT6;CLTB;STK25;CCND3,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
8,prerank,IL-2/STAT5 Signaling,-0.4078337749375461,-1.2327148425387322,0.11290322580645161,0.6083365242601608,0.991,20/62,25.13%,EOMES;TNFRSF9;IRF8;NT5E;NFIL3;IL18R1;PRKCH;CTLA4;IL2RA;IFNGR1;MYC;TNFRSF1B;ICOS;BATF;CDC6;CD81;BCL2L1;CCND3;PLSCR1;IRF4,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
9,prerank,Mitotic Spindle,-0.4437945831158992,-1.2288525973095308,0.1638655462184874,0.5560873766934704,0.992,10/31,17.73%,CENPE;KIF23;CENPF;NCK2;TOP2A;AURKA;KIF20B;CDK1;CKAP5;ECT2,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
10,prerank,Xenobiotic Metabolism,-0.446362044371079,-1.2248782424886493,0.18451749734888653,0.5160029538865489,0.993,10/27,26.55%,IRF8;ABCC2;IL1R1;PSMB10;CNDP2;CYFIP2;PGRMC1;DHRS7;ID2;FAS,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
11,prerank,Androgen Response,-0.4535330281513449,-1.1744686326229488,0.2572658772874058,0.6549422898090914,0.997,8/18,28.87%,MAP7;RRP12;ZMIZ1;INSIG1;CCND3;PTK2B;AKT1;MAF,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
12,prerank,Interferon Gamma Response,-0.3740070110235223,-1.1521635162889101,0.1921529175050302,0.6842281603850993,1.0,41/79,42.71%,CD38;KLRK1;SLAMF7;IRF8;PSME2;ICAM1;STAT1;PTPN1;CD274;IRF7;IRF1;PSMB10;CCL5;BST2;OAS3;STAT2;CASP7;GZMA;MX1;ISG15;PLSCR1;IRF4;IL15RA;FAS;HIF1A;IFIT2;UBE2L6;PSMB8;NFKBIA;TXNIP;NOD1;CD40;CASP8;NAMPT;PSMB9;IFI35;CD69;IFITM2;MYD88;PNP;ARID5B,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
13,prerank,Allograft Rejection,-0.36814766833446216,-1.14457882256653,0.2058526740665994,0.659505665823701,1.0,33/87,30.22%,TLR3;GZMB;PRF1;KLRD1;CCL4;IRF8;CD8A;CCR2;TAP2;CCR5;ICAM1;STAT1;IL18RAP;IL2RA;IRF7;PSMB10;IFNGR1;CCL5;BCL10;TLR1;GZMA;CCND3;CFP;TNF;IRF4;FAS;AKT1;HIF1A;IL12RB1;IKBKB;ZAP70;CSF1;CD28,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
14,prerank,Apoptosis,-0.35522369508568824,-1.069877987457997,0.3660262891809909,0.8979346237701907,1.0,23/65,29.39%,CD38;PRF1;ATF3;EGR3;TOP2A;PTK2;IRF1;IFNGR1;BCL10;IER3;PMAIP1;JUN;CASP7;BCL2L1;DNM1L;TNF;GADD45A;FAS;HMGB2;HSPB1;PAK1;CDC25B;TIMP2,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
15,prerank,DNA Repair,-0.3869145978840159,-1.0657186247539068,0.4056308654848801,0.8528745692248783,1.0,10/30,27.60%,RAD51;RAE1;LIG1;POLD4;POLB;POLR2K;NUDT9;CANT1;TP53;DDB2,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
16,prerank,p53 Pathway,-0.3575336498231908,-1.0612661646180046,0.39390862944162436,0.8142931869153766,1.0,22/53,37.25%,TNFSF9;ATF3;KLF4;ABHD4;IER3;CYFIP2;CD81;JUN;CCND3;TP53;IRAK1;COQ8A;GADD45A;FAS;DDB2;ACVR1B;FOS;IER5;RAD9A;NOTCH1;TXNIP;ABCC5,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
17,prerank,G2-M Checkpoint,-0.3533273576833575,-1.0600158329383684,0.38640973630831643,0.7706410062520714,1.0,22/55,34.70%,HMMR;CENPE;KIF23;CENPF;TOP2A;AURKA;KIF20B;CDK1;SMARCC1;MYC;CDC6;CCNF;NOLC1;TACC3;HIF1A;CDC25B;ABL1;TENT4A;SMAD3;SUV39H1;MCM3;EWSR1,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
18,prerank,Glycolysis,-0.35881955999662585,-1.0312417884590712,0.4597107438016529,0.8228488594715826,1.0,13/40,25.58%,HMMR;NT5E;AURKA;ECD;VEGFA;CDK1;HS2ST1;IER3;ABCB6;G6PD;COG2;PGAM1;SLC37A4,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
19,prerank,heme Metabolism,-0.3908739308460917,-1.0292917286070482,0.453862660944206,0.7867141323030238,1.0,11/22,37.02%,HEBP1;LRP10;TFRC;SLC11A2;CCND3;ABCB6;LAMP2;SLC25A37;BNIP3L;KLF3;PPOX,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
20,prerank,Epithelial Mesenchymal Transition,0.2337580143859685,1.0002278802504239,0.4883720930232558,1.0,0.465,5/31,5.61%,LOXL1;IGFBP3;IL15;TNFAIP3;TNFRSF12A,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
21,prerank,Estrogen Response Early,-0.3637518876954459,-0.994925891077173,0.5219206680584552,0.8478351840708933,1.0,9/31,22.29%,MICB;KLF4;EGR3;RRP12;PRSS23;MYC;PMAIP1;CANT1;PEX11A,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
22,prerank,Estrogen Response Late,-0.3532490825103269,-0.980702626787535,0.5518672199170125,0.8457141294239922,1.0,9/34,19.67%,MICB;MEST;KLF4;EGR3;TOP2A;PRSS23;BATF;LSR;CDC6,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
23,prerank,Adipogenesis,-0.36920857529185996,-0.9718059852555226,0.5436170212765957,0.8299190416279196,1.0,15/23,48.99%,VEGFB;IFNGR1;DECR1;DHRS7;GADD45A;CHUK;ACLY;PGM1;SLC5A6;BCL6;DNAJC15;TANK;ECH1;DLD;HADH,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
24,prerank,E2F Targets,-0.30715894498928925,-0.9429524671428973,0.6238716148445336,0.8669835395742311,1.0,28/70,40.31%,HMMR;CENPE;TFRC;TOP2A;AURKA;LIG1;EED;CDK1;TIMELESS;MYC;MSH2;ATAD2;PAICS;NOLC1;TP53;TACC3;HMGB2;NUP107;CDC25B;UBE2T;DNMT1;SUV39H1;MCM3;RPA1;CKS2;MCM5;NCAPD2;SMC3,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
25,prerank,Cholesterol Homeostasis,0.24186459443964148,0.9414013508520148,0.5555555555555556,0.9075104311543812,0.512,6/22,6.88%,ALCAM;FDFT1;ANXA5;TNFRSF12A;ALDOC;TRIB3,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
26,prerank,Interferon Alpha Response,-0.32577770704169484,-0.9404279448803411,0.6057201225740552,0.8366883649690936,1.0,19/36,41.51%,PSME2;IFITM1;IRF7;IRF1;BST2;STAT2;MX1;ISG15;PLSCR1;CSF1;SELL;IFIT2;UBE2L6;PSMB8;TXNIP;CASP8;PSMB9;IFI35;IFITM2,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
27,prerank,Spermatogenesis,-0.37297722786395304,-0.9243501620401211,0.6161504424778761,0.8390711667851869,1.0,9/15,38.52%,AURKA;MAP7;CDK1;MTOR;JAM3;MAST2;PHKG2;PSMG1;BRAF,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
28,prerank,Myogenesis,0.2559866351709575,0.9039554659101113,0.575,0.7466968011126565,0.547,1/17,0.37%,IGFBP3,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
29,prerank,mTORC1 Signaling,-0.2874709886586729,-0.8457246875449176,0.763265306122449,0.9560367426457903,1.0,23/52,43.53%,MLLT11;NFIL3;TFRC;AURKA;GSK3B;TBK1;YKT6;CCNF;INSIG1;NFKBIB;G6PD;CFP;SLC37A4;ACLY;PGM1;RPA1;TXNRD1;PSMG1;NAMPT;UFM1;PNP;HSPA4;GPI,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
30,prerank,Complement,-0.26320653321926446,-0.7980529172651668,0.8336693548387096,0.9938703815132894,1.0,14/63,24.68%,GZMB;HSPA1A;DUSP6;CASP10;LIPA;IRF7;CALM3;IRF1;CCL5;CASP7;GZMA;PLSCR1;CBLB;F5,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
31,prerank,Oxidative Phosphorylation,-0.29207975749789045,-0.7838405100229282,0.8052356020942408,0.9784573366571069,1.0,17/24,63.35%,DECR1;CASP7;ATP1B1;VDAC1;GPI;NNT;ECH1;BAX;TOMM70;DLD;ACAA1;PDHX;CYCS;SUPV3L1;SDHB;ATP6V0B;HSD17B10,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
32,prerank,Apical Junction,-0.27044014998683585,-0.7734608862703133,0.8435233160621761,0.9578203486189731,1.0,17/38,46.00%,MPZL1;PECAM1;ICAM1;PTK2;SHC1;CD274;INSIG1;JAM3;EPB41L2;AKT2;MAPK13;MAP4K2;RAC2;FYB1;IKBKG;GNAI2;EVL,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
33,prerank,Pperoxisome,-0.2966054069667341,-0.7653815510380724,0.8146128680479825,0.9356408292762978,1.0,6/20,24.46%,TOP2A;SMARCC1;BCL10;MSH2;PEX11A;FIS1,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
34,prerank,PI3K/AKT/mTOR  Signaling,-0.24751990852382388,-0.7112972535716541,0.8993839835728953,0.9548967639590549,1.0,13/40,32.91%,MAPK9;PIN1;GSK3B;CDK1;TBK1;STAT2;NFKBIB;PAK4;AKT1;ATF1;MKNK1;ECSIT;TRAF2,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
35,prerank,Hypoxia,0.1405714367900156,0.6268480927361743,0.9375,0.9700973574408901,0.744,8/46,8.68%,IGFBP3;TES;EXT1;TNFAIP3;MAP3K1;ALDOC;S100A4;GLRX,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
36,prerank,Fatty Acid Metabolism,-0.21093871820827276,-0.5541653482972585,0.9721030042918455,1.0,1.0,13/22,58.04%,DECR1;CRYZ;UBE2L6;ACAT2;CBR3;ECH1;DLD;HADH;BLVRA;ACAA1;HMGCS1;PSME1;LGALS1,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
37,prerank,Myc Targets V1,-0.17726801376552692,-0.4719190498914014,0.9925053533190579,0.9948580493408457,1.0,15/24,59.39%,SMARCC1;MYC;NOLC1;PSMD7;RNPS1;VDAC1;MCM5;CDK2;TOMM70;PCNA;PWP1;CDK4;RRM1;HDAC2;C1QBP,CD4 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
0,prerank,PI3K/AKT/mTOR  Signaling,-0.46117839688588014,-1.4609397890197233,0.03184713375796178,0.9140478668054112,0.594,13/40,18.85%,NOD1;RALB;AKT1;TRAF2;CDK2;PIN1;TRIB3;CDKN1A;DUSP3;LCK;MAPK9;SQSTM1;NCK1,CD4 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
1,prerank,Interferon Alpha Response,-0.456939915466556,-1.437502790512379,0.050078247261345854,0.5639125910509887,0.673,8/36,10.10%,IFITM1;LAMP3;OAS1;IFI35;IFIT2;CSF1;PSME2;CD47,CD4 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
2,prerank,Unfolded Protein Response,0.43968664696483434,1.4124631412706918,0.06716417910447761,0.7353130590339892,0.514,9/29,14.44%,VEGFA;FKBP14;DDIT4;CNOT2;HERPUD1;NOLC1;MTHFD2;SLC1A4;EIF4EBP1,CD4 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
3,prerank,Glycolysis,0.4020615753054763,1.4078033587358663,0.04461942257217848,0.3791771019677997,0.521,8/40,8.75%,VEGFA;GALE;ABCB6;DDIT4;PGAM1;NASP;SPAG4;ECD,CD4 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
4,prerank,Epithelial Mesenchymal Transition,0.41680208915814365,1.3831172515587582,0.05929919137466307,0.29986881335718546,0.574,3/31,0.52%,VEGFA;THBS1;LOXL1,CD4 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
5,prerank,p53 Pathway,-0.3978182950679801,-1.3149418589309994,0.08845577211394302,0.8511134235171696,0.914,21/53,21.32%,KLF4;CTSD;RAD9A;ELP1;CDK5R1;COQ8A;CCND3;TRIB3;RALGDS;FOXO3;CDKN1A;IER3;FOS;ZBTB16;BAX;RRP8;TP53;ABCC5;MAPKAPK3;CCP110;IER5,CD4 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
6,prerank,KRAS Signaling Up,-0.3882391418452758,-1.266013981067335,0.14241486068111456,0.8581061394380853,0.961,12/44,16.31%,KLF4;ENG;C3AR1;TRIB1;LAT2;DUSP6;FCER1G;ITGB2;GLRX;ERO1A;ST6GAL1;ETS1,CD4 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
7,prerank,Myc Targets V1,0.3937506181056937,1.2131735209545234,0.1875,0.6010733452593917,0.887,11/24,23.86%,HDAC2;HPRT1;NOLC1;PCNA;RRM1;USP1;TOMM70;HSPD1;RNPS1;PSMD7;MYC,CD4 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
